,playerID,commonName,league,startYear,endYear,totalGames,positionWar,averageHit,patience,power,speed,defense,playerLabel,shortWar,positionCat,fact
680,washi01nam,Namon Washington,NLB,1920,1933,585,-3.9,17.22054381,65.25679758,8.157099698,49.8489426,18.73111782,Negro Leaguer,-1.08,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
681,smith01cla,Clarence Smith,NLB,1921,1933,571,10.5,83.98791541,7.552870091,69.48640483,91.5407855,33.83685801,Negro Leaguer,2.978984238,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
682,benso01gen,Gene Benson,NLB,1934,1948,561,3.1,63.44410876,21.75226586,43.80664653,40.18126888,44.41087613,Negro Leaguer,0.895187166,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
683,willi01che,Chester Williams,NLB,1930,1942,555,9.1,54.07854985,17.52265861,43.50453172,67.97583082,94.25981873,Negro Leaguer,2.656216216,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
684,jeffr01har,Harry Jeffries,NLB,1920,1934,548,0.5,25.0755287,51.35951662,11.48036254,19.03323263,67.67371601,Negro Leaguer,0.147810219,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
685,lundy01dic,Dick Lundy,NLB,1923,1937,548,20.4,85.19637462,47.73413897,76.43504532,63.14199396,97.88519637,Negro Leaguer,6.030656934,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
686,mothe01din,Dink Mothell,NLB,1920,1932,545,9.1,36.25377644,87.61329305,50.45317221,83.6858006,57.70392749,Negro Leaguer,2.704954128,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
687,kimbr01hen,Henry Kimbro,NLB,1937,1948,540,16.3,83.3836858,94.25981873,82.77945619,92.44712991,62.53776435,Negro Leaguer,4.89,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
688,murra01mit,Mitchell Murray,NLB,1920,1932,540,9.4,68.27794562,70.99697885,65.25679758,20.84592145,87.31117825,Negro Leaguer,2.82,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
689,hawki01lem,Lemuel Hawkins,NLB,1921,1928,534,2.8,37.46223565,45.61933535,9.96978852,43.20241692,34.74320242,Negro Leaguer,0.849438202,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
690,seay-01dic,Dick Seay,NLB,1926,1947,532,-1.9,6.64652568,64.04833837,13.59516616,39.87915408,87.91540785,Negro Leaguer,-0.578571429,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
691,snow-01fel,Felton Snow,NLB,1931,1947,530,5.2,45.01510574,31.11782477,31.11782477,42.90030211,96.07250755,Negro Leaguer,1.589433962,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
692,willi01bob,Bobby Williams,NLB,1920,1934,514,1.0,7.552870091,52.56797583,11.78247734,57.70392749,71.29909366,Negro Leaguer,0.315175097,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
693,dunn-01jak,Jake Dunn,NLB,1930,1943,510,3.9,48.94259819,62.53776435,57.40181269,60.42296073,46.82779456,Negro Leaguer,1.238823529,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
694,eggle01mac,Mack Eggleston,NLB,1920,1934,509,6.2,52.87009063,78.54984894,62.23564955,16.3141994,82.47734139,Negro Leaguer,1.973280943,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
695,robin01bob,Bobby Robinson,NLB,1925,1940,509,-2.3,16.3141994,71.90332326,15.40785498,40.48338369,27.19033233,Negro Leaguer,-0.732023576,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
696,jacks01san,Sanford Jackson,NLB,1924,1932,505,4.0,34.74320242,36.85800604,12.08459215,77.94561934,93.05135952,Negro Leaguer,1.283168317,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
697,wesle01edg,Edgar Wesley,NLB,1920,1927,502,15.0,88.51963746,65.86102719,95.46827795,23.86706949,47.73413897,Negro Leaguer,4.84063745,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
698,perki01bil,Bill Perkins,NLB,1928,1948,495,3.5,63.74622356,31.72205438,70.99697885,48.94259819,64.65256798,Negro Leaguer,1.145454545,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
699,palm-01cla,Clarence Palm,NLB,1927,1946,493,6.4,59.81873112,21.14803625,89.42598187,26.88821752,60.42296073,Negro Leaguer,2.103042596,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
700,willi01cha,Charlie Williams,NLB,1921,1931,493,3.9,41.08761329,36.55589124,32.02416918,41.6918429,77.94561934,Negro Leaguer,1.281541582,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
701,beckw01joh,John Beckwith,NLB,1920,1935,491,22.0,95.46827795,32.9305136,96.67673716,56.79758308,79.75830816,Negro Leaguer,7.258655804,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
702,jenki01fat,Fats Jenkins,NLB,1924,1940,490,11.2,86.10271903,78.24773414,29.60725076,71.29909366,28.09667674,Negro Leaguer,3.702857143,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
703,johns01hea,Heavy Johnson,NLB,1920,1932,487,16.3,99.39577039,41.6918429,97.28096677,90.93655589,6.948640483,Negro Leaguer,5.422176591,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
704,roger02nat,Nat Rogers,NLB,1923,1945,487,8.3,87.61329305,43.20241692,61.63141994,43.80664653,30.21148036,Negro Leaguer,2.760985626,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
705,mcall01geo,George McAllister,NLB,1924,1934,486,1.8,30.51359517,77.94561934,23.86706949,34.13897281,15.70996979,Negro Leaguer,0.6,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
706,crutc01jim,Jimmie Crutchfield,NLB,1930,1945,478,3.3,32.9305136,43.80664653,16.3141994,54.98489426,81.57099698,Negro Leaguer,1.118410042,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
707,black01cha,Charlie Blackwell,NLB,1920,1928,477,12.3,96.97885196,89.72809668,93.65558912,96.67673716,35.34743202,Negro Leaguer,4.177358491,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
708,dreke01val,Valentín Dreke,NLB,1920,1927,466,13.8,85.80060423,34.74320242,44.41087613,51.35951662,55.89123867,Negro Leaguer,4.797424893,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
709,pears01len,Lennie Pearson,NLB,1937,1948,463,11.1,76.43504532,35.04531722,90.63444109,70.69486405,57.09969789,Negro Leaguer,3.883801296,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
710,canna01wal,Walter Cannady,NLB,1922,1945,459,9.5,83.6858006,30.21148036,77.34138973,73.71601208,47.43202417,Negro Leaguer,3.352941176,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
711,sierr01fel,Felipe Sierra,NLB,1922,1930,456,1.9,13.89728097,97.88519637,12.68882175,17.52265861,24.7734139,Negro Leaguer,0.675,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
712,rile-01edw,Ed Rile,NLB,1920,1931,454,8.6,87.91540785,64.65256798,91.5407855,61.32930514,14.19939577,Negro Leaguer,3.068722467,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
713,moore01dob,Dobie Moore,NLB,1920,1926,453,29.0,95.16616314,11.78247734,87.91540785,91.23867069,100.0,Negro Leaguer,10.37086093,Middle IF,"Moore is the Negro League's all-time career leader in defensive runs saved, checking in at 108.2 runs better than an average shortstop."
714,butts01tho,Tommy Butts,NLB,1938,1948,450,6.7,65.86102719,41.08761329,37.16012085,81.26888218,95.77039275,Negro Leaguer,2.412,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
715,steph01jak,Jake Stephens,NLB,1923,1937,450,3.5,22.65861027,66.7673716,4.531722054,63.44410876,96.37462236,Negro Leaguer,1.26,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
716,giles01geo,George Giles,NLB,1927,1938,448,8.2,74.9244713,62.23564955,52.87009063,74.9244713,72.80966767,Negro Leaguer,2.965178571,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
717,willi01poi,Poindexter Williams,NLB,1921,1933,448,6.5,74.6223565,15.40785498,68.58006042,30.51359517,66.16314199,Negro Leaguer,2.350446429,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
718,washi01pet,Pete Washington,NLB,1924,1935,447,7.0,32.32628399,74.9244713,75.83081571,28.39879154,89.12386707,Negro Leaguer,2.536912752,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
719,davis01ste,Steel Arm Davis,NLB,1920,1935,442,12.4,89.12386707,51.96374622,80.66465257,76.73716012,10.57401813,Negro Leaguer,4.54479638,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
720,lloyd01joh,John Henry Lloyd,NLB,1921,1929,433,12.0,93.05135952,28.39879154,59.81873112,65.86102719,73.11178248,Negro Leaguer,4.48960739,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
721,dixon01rap,Rap Dixon,NLB,1924,1937,431,15.1,94.25981873,82.17522659,96.97885196,98.79154079,58.6102719,Negro Leaguer,5.675638051,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
722,jones01joh,Johnny Jones,NLB,1922,1929,431,5.6,59.21450151,55.89123867,55.89123867,58.3081571,67.0694864,Negro Leaguer,2.10487239,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
723,reid-01amb,Ambrose Reid,NLB,1921,1932,431,-4.9,20.84592145,32.02416918,8.761329305,22.35649547,7.552870091,Negro Leaguer,-1.841763341,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
724,brown01ray,Ray Brown,NLB,1931,1945,424,5.4,45.61933535,38.97280967,83.3836858,58.91238671,76.73716012,Negro Leaguer,2.063207547,Pitcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
725,hughe01sam,Sammy Hughes,NLB,1930,1946,417,9.6,80.06042296,62.83987915,72.20543807,81.57099698,53.77643505,Negro Leaguer,3.729496403,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
726,walke01hos,Hoss Walker,NLB,1929,1948,407,-0.9,8.761329305,61.63141994,28.70090634,35.64954683,74.6223565,Negro Leaguer,-0.358230958,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
727,taylo01can,Candy Jim Taylor,NLB,1920,1942,406,3.2,75.83081571,61.32930514,86.70694864,29.90936556,25.67975831,Negro Leaguer,1.276847291,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
728,barke01mar,Marvin Barker,NLB,1935,1948,401,-1.7,28.70090634,13.29305136,44.10876133,24.47129909,14.50151057,Negro Leaguer,-0.686783042,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
729,marce01oli,Oliver Marcell,NLB,1923,1929,399,5.8,61.63141994,75.83081571,36.55589124,43.50453172,70.39274924,Negro Leaguer,2.354887218,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
730,washi01joh,Johnny Washington,NLB,1936,1948,398,4.6,81.57099698,6.344410876,54.07854985,80.96676737,12.08459215,Negro Leaguer,1.872361809,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
731,dihig01mar,Martín Dihigo,NLB,1923,1945,397,14.4,80.96676737,88.82175227,98.18731118,55.28700906,93.95770393,Negro Leaguer,5.876070529,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
732,radcl01ale,Alex Radcliff,NLB,1926,1946,393,10.8,74.32024169,25.67975831,73.71601208,60.72507553,85.80060423,Negro Leaguer,4.451908397,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
733,carli01mat,Matt Carlisle,NLB,1932,1948,390,6.0,50.75528701,49.54682779,59.51661631,97.88519637,68.58006042,Negro Leaguer,2.492307692,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
734,mered01gee,Geechie Meredith,NLB,1924,1930,390,1.5,26.58610272,39.57703927,38.06646526,62.23564955,22.65861027,Negro Leaguer,0.623076923,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
